# SoFiA source catalogue
# Creator: SoFiA 2.3.0
# Time:    Thu, 25 Feb 2021, 12:46:38
#
# Header rows:
#   1 = column number
#   2 = parameter name
#   3 = parameter unit
#
#                           1             2             3             4             5             6             7             8             9            10            11            12            13            14            15            16            17            18            19            20            21            22            23            24            25            26            27            28            29            30            31            32            33            34
#                        name            id             x             y             z         x_min         x_max         y_min         y_max         z_min         z_max         n_pix         f_min         f_max         f_sum           rel          flag           rms           w20           w50       ell_maj       ell_min        ell_pa     ell3s_maj     ell3s_min      ell3s_pa        kin_pa         err_x         err_y         err_z     err_f_sum            ra           dec          freq
#                                                     pix           pix           pix           pix           pix           pix           pix           pix           pix                     Jy/beam       Jy/beam       Jy/beam                                   Jy/beam           pix           pix           pix           pix           deg           pix           pix           deg           deg           pix           pix           pix       Jy/beam           deg           deg            Hz

    SoFiA J115906.01-300101.4           225    571.440470    298.810262    515.514943           568           575           295           303           504           527           808  -5.63724e-05   8.33833e-05      0.008472      0.000000             0   2.89421e-05     21.438975     16.265197      3.426410      3.231304    -52.834836      4.126043      0.755945     48.248028     -1.000000      0.095193      0.091961      0.278095   8.22690e-04    179.775040    -30.017067   9.65465e+08
    SoFiA J120013.77-300348.0           226    257.140289    239.563645    464.471546           253           262           235           244           446           478          1360  -7.82817e-05   9.38656e-05      0.014538      0.000000             0   2.88390e-05     25.950700     16.194638      3.998828      3.586645     56.875683      2.922461      1.876265     52.771225    225.000000      0.077069      0.075081      0.262930      0.001064    180.057389    -30.063327   9.63934e+08
    SoFiA J120053.24-300205.9           227     74.096409    275.791067    453.168068            70            78           272           279           444           461           703  -7.50865e-05   1.06809e-04      0.008033      0.000000             0   2.32721e-05     10.761097      8.690631      3.461886      2.960684     72.726875      3.218903      2.358755    -69.550855    211.545475      0.072535      0.067628      0.137259   6.17040e-04    180.221823    -30.034977   9.63595e+08
    SoFiA J115948.77-295531.2           228    373.152312    416.981314    369.252908           370           377           414           420           354           383           786  -6.56988e-05   1.06066e-04      0.009585      0.000000             0   2.71225e-05     27.197042     20.230970      2.834383      2.324776     77.830333      2.155427      1.577320    -74.875608    102.460879      0.070393      0.064936      0.310438   7.60399e-04    179.953197    -29.925340   9.61078e+08
    SoFiA J115927.60-295538.8           229    471.446560    414.213528    337.006688           468           475           411           418           322           357           950  -7.03710e-05   1.04380e-04      0.013261      0.000000             0   2.89476e-05     34.025698     30.030243      3.423004      2.548896     22.981715      2.774424      1.801939     11.657962    132.526957      0.063004      0.070529      0.362310   8.92226e-04    179.864982    -29.927432   9.60110e+08
    SoFiA J115952.07-295348.6           230    357.815032    453.631480    322.586770           356           360           451           455           320           328            80  -6.42149e-05   1.10536e-04      0.001620      0.000000             0   3.91959e-05      6.650967      1.788264      2.080273      1.285990     37.866592      1.265258      0.582522     66.295137     -1.000000      0.121806      0.124624      0.329129   3.50579e-04    179.966971    -29.896838   9.59678e+08
    SoFiA J120017.88-295038.7           231    237.938256    521.427292    318.748859           232           242           518           526           309           327           436  -1.59959e-04   1.80354e-04      0.007031      0.000000             0   4.67957e-05     11.529048      8.767853      3.963280      3.305552     50.009803      6.397010      0.458685    -40.346873    208.362215      0.108697      0.100417      0.231415   9.77123e-04    180.074481    -29.844091   9.59562e+08
    SoFiA J115937.23-295748.8           232    426.658468    367.823465    324.413946           424           429           364           370           320           327            64  -1.57862e-04   1.44897e-04   7.13192e-05      0.000000             0   4.84111e-05      3.392300      2.999713      1.893548      1.137361     61.852267      0.000000      0.000000      0.000000     -1.000000      0.192629      0.168996      0.331426   3.87289e-04    179.905143    -29.963548   9.59732e+08
    SoFiA J115855.41-301243.2           233    620.010595     48.086320    323.559928           618           624            45            50           321           327            41  -4.53387e-05   1.06399e-04   9.23304e-04      0.000000             0   4.26865e-05      5.109827      3.855855      4.130433      1.385517     56.253256      0.000000      0.000000      0.000000     -1.000000      0.416521      0.301603      0.364040   2.73327e-04    179.730881    -30.211994   9.59707e+08
    SoFiA J115902.81-300527.8           234    586.101746    203.641322    322.161625           584           588           201           207           319           326            72  -9.09577e-05   1.31853e-04      0.001692      0.000000             0   5.99927e-05      5.228317      2.209411      3.727643      1.551942    -34.451075      0.000000      0.000000      0.000000     -1.000000      0.178207      0.274677      0.249257   5.09055e-04    179.761692    -30.091065   9.59665e+08
    SoFiA J115859.61-301123.9           235    600.652945     76.449627    321.010350           597           603            74            79           313           326           114  -1.18600e-04   1.21058e-04      0.003126      0.000000             0   4.58427e-05      8.793958      7.545425      2.298319      1.977639    -65.815321      1.009578      0.687525     -7.413134     -1.000000      0.129506      0.120798      0.339644   4.89466e-04    179.748360    -30.189967   9.59630e+08
    SoFiA J115933.87-301158.8           236    441.989782     64.231862    320.272280           439           446            60            69           318           326           113  -9.58332e-05   1.44718e-04      0.003886      0.000000             0   5.03284e-05      3.597518      2.562385      5.029660      1.691218     31.582499      4.754616      0.550451     24.120470     -1.000000      0.174456      0.215620      0.245021   5.34998e-04    179.891119    -30.199664   9.59608e+08
    SoFiA J120046.71-301218.6           237    104.764327     57.047952    318.545184           100           108            52            60           314           326           189  -1.48473e-04   1.39221e-04      0.002540      0.000000             0   4.64044e-05      7.741909      7.067223      4.012785      1.875101     44.548891      0.000000      0.000000      0.000000     -1.000000      0.163792      0.148791      0.281533   6.37955e-04    180.194605    -30.205154   9.59556e+08
    SoFiA J115901.89-294552.3           238    591.240530    623.458240    322.494666           589           594           621           626           316           325            74  -1.18768e-04   1.07126e-04   9.79691e-04      0.000000             0   4.94358e-05      2.494651      1.715642      2.868627      1.534386     15.636377      0.000000      0.000000      0.000000     -1.000000      0.190942      0.234206      0.302274   4.25263e-04    179.757869    -29.764532   9.59675e+08
    SoFiA J120037.29-295100.8           239    147.729518    513.451622    321.620165           146           152           511           515           318           325            49  -7.60865e-05   1.76570e-04      0.001840      0.000000             0   6.18454e-05      6.565236      5.193565      2.983633      1.626854     74.043584      0.000000      0.000000      0.000000     -1.000000      0.310373      0.165794      0.340751   4.32918e-04    180.155381    -29.850224   9.59649e+08
